id,ndvi,fecha
68,0.2591273,2020-10-30T00:00:00Z
68,0.2217353,2020-11-09T00:00:00Z
68,0.1804571,2020-11-24T00:00:00Z
68,0.1920857,2020-11-29T00:00:00Z
69,0.1884058,2020-09-10T00:00:00Z
69,0.1699279,2020-09-20T00:00:00Z
69,0.2265758,2020-10-10T00:00:00Z
69,0.2138996,2020-10-15T00:00:00Z
69,0.2045271,2020-10-20T00:00:00Z
69,0.2219644,2020-10-30T00:00:00Z
69,0.1878531,2020-11-09T00:00:00Z
69,0.0852417,2020-11-24T00:00:00Z
69,0.0972053,2020-11-29T00:00:00Z
70,0.2715517,2020-09-10T00:00:00Z
70,0.3346939,2020-09-20T00:00:00Z
70,0.3573574,2020-10-10T00:00:00Z
70,0.3073436,2020-10-15T00:00:00Z
70,0.3873518,2020-10-20T00:00:00Z
70,0.3812808,2020-10-30T00:00:00Z
70,0.3358925,2020-11-09T00:00:00Z
70,0.2513274,2020-11-24T00:00:00Z
70,0.2938053,2020-11-29T00:00:00Z
71,0.1397327,2020-09-10T00:00:00Z
71,0.1921182,2020-09-20T00:00:00Z
71,0.2428884,2020-10-10T00:00:00Z
71,0.2179732,2020-10-15T00:00:00Z
71,0.2676923,2020-10-20T00:00:00Z
71,0.2481752,2020-10-30T00:00:00Z
71,0.2268603,2020-11-09T00:00:00Z
71,0.1768541,2020-11-24T00:00:00Z
71,0.2013147,2020-11-29T00:00:00Z
72,0.4506354,2020-09-10T00:00:00Z
72,0.496358,2020-09-20T00:00:00Z
72,0.3861566,2020-10-10T00:00:00Z
72,0.3951947,2020-10-15T00:00:00Z
72,0.3679092,2020-10-20T00:00:00Z
72,0.2720207,2020-10-30T00:00:00Z
72,0.1771429,2020-11-09T00:00:00Z
72,0.2015547,2020-11-24T00:00:00Z
72,0.194159,2020-11-29T00:00:00Z
73,0.4034653,2020-09-10T00:00:00Z
73,0.4726508,2020-09-20T00:00:00Z
73,0.3085655,2020-10-10T00:00:00Z
73,0.292797,2020-10-15T00:00:00Z
73,0.3514602,2020-10-20T00:00:00Z
73,0.3431085,2020-10-30T00:00:00Z
73,0.4028708,2020-11-09T00:00:00Z
73,0.4069877,2020-11-24T00:00:00Z
73,0.3901761,2020-11-29T00:00:00Z
74,0.4218487,2020-09-10T00:00:00Z
74,0.4433364,2020-09-20T00:00:00Z
74,0.3622047,2020-10-10T00:00:00Z
74,0.2246108,2020-10-15T00:00:00Z
74,0.1963788,2020-10-20T00:00:00Z
74,0.1515152,2020-10-30T00:00:00Z
74,0.147174,2020-11-09T00:00:00Z
74,0.0898701,2020-11-24T00:00:00Z
74,0.0932568,2020-11-29T00:00:00Z
75,0.3702128,2020-09-10T00:00:00Z
75,0.3642261,2020-09-20T00:00:00Z
75,0.2298767,2020-10-10T00:00:00Z
75,0.1980964,2020-10-15T00:00:00Z
75,0.1848837,2020-10-20T00:00:00Z
75,0.0952381,2020-10-30T00:00:00Z
75,0.1434283,2020-11-09T00:00:00Z
75,0.1145332,2020-11-24T00:00:00Z
75,0.100148,2020-11-29T00:00:00Z
76,0.3229018,2020-09-10T00:00:00Z
76,0.4049803,2020-09-20T00:00:00Z
76,0.3320351,2020-10-10T00:00:00Z
76,0.2899306,2020-10-15T00:00:00Z
76,0.3178744,2020-10-20T00:00:00Z
76,0.3357016,2020-10-30T00:00:00Z
76,0.3030769,2020-11-09T00:00:00Z
76,0.2060648,2020-11-24T00:00:00Z
76,0.1775827,2020-11-29T00:00:00Z
77,0.2538071,2020-09-10T00:00:00Z
77,0.2637486,2020-09-20T00:00:00Z
77,0.2220544,2020-10-10T00:00:00Z
77,0.2238164,2020-10-15T00:00:00Z
77,0.2011747,2020-10-20T00:00:00Z
77,0.1634241,2020-10-30T00:00:00Z
77,0.134189,2020-11-09T00:00:00Z
77,0.1392557,2020-11-24T00:00:00Z
77,0.1234783,2020-11-29T00:00:00Z
78,0.216445,2020-09-10T00:00:00Z
78,0.250918,2020-09-20T00:00:00Z
78,0.2269231,2020-10-10T00:00:00Z
78,0.2619048,2020-10-15T00:00:00Z
78,0.2480916,2020-10-20T00:00:00Z
78,0.2901408,2020-10-30T00:00:00Z
78,0.2470156,2020-11-09T00:00:00Z
78,0.1820535,2020-11-24T00:00:00Z
78,0.1944685,2020-11-29T00:00:00Z
79,0.1639236,2020-09-10T00:00:00Z
79,0.1505646,2020-09-20T00:00:00Z
79,0.1219245,2020-10-10T00:00:00Z
79,0.1608869,2020-10-15T00:00:00Z
79,0.1219512,2020-10-20T00:00:00Z
79,0.1223671,2020-10-30T00:00:00Z
79,0.1227903,2020-11-09T00:00:00Z
79,0.1301403,2020-11-24T00:00:00Z
79,0.1247206,2020-11-29T00:00:00Z
80,0.0869301,2020-09-10T00:00:00Z
80,0.0804734,2020-09-20T00:00:00Z
80,0.0849673,2020-10-10T00:00:00Z
80,0.0962963,2020-10-15T00:00:00Z
80,0.0889236,2020-10-20T00:00:00Z
80,0.1028684,2020-10-30T00:00:00Z
80,0.0892857,2020-11-09T00:00:00Z
80,0.0891182,2020-11-24T00:00:00Z
80,0.0800915,2020-11-29T00:00:00Z
81,-0.0119817,2020-09-10T00:00:00Z
81,-0.0131279,2020-09-20T00:00:00Z
81,0.045614,2020-10-10T00:00:00Z
81,0.0450891,2020-10-15T00:00:00Z
81,0.0405546,2020-10-20T00:00:00Z
81,0.0478723,2020-10-30T00:00:00Z
81,0.0511748,2020-11-09T00:00:00Z
81,0.0481622,2020-11-24T00:00:00Z
81,0.0640985,2020-11-29T00:00:00Z
82,0.113127,2020-09-10T00:00:00Z
82,0.0746736,2020-09-20T00:00:00Z
82,0.0609645,2020-10-10T00:00:00Z
82,0.0566535,2020-10-15T00:00:00Z
82,0.0584615,2020-10-20T00:00:00Z
82,0.0531237,2020-10-30T00:00:00Z
82,0.0928181,2020-11-09T00:00:00Z
82,0.0875332,2020-11-24T00:00:00Z
82,0.0921162,2020-11-29T00:00:00Z
83,0.0620326,2020-09-10T00:00:00Z
83,0.1354497,2020-09-20T00:00:00Z
83,0.1226766,2020-10-10T00:00:00Z
83,0.1048951,2020-10-15T00:00:00Z
83,0.1121908,2020-10-20T00:00:00Z
83,0.11355,2020-10-30T00:00:00Z
83,0.1293532,2020-11-09T00:00:00Z
83,0.1346543,2020-11-24T00:00:00Z
83,0.1249507,2020-11-29T00:00:00Z
84,0.0782961,2020-09-10T00:00:00Z
84,0.092437,2020-09-20T00:00:00Z
84,0.0789576,2020-10-10T00:00:00Z
84,0.0704012,2020-10-15T00:00:00Z
84,0.0550356,2020-10-20T00:00:00Z
84,0.0572289,2020-10-30T00:00:00Z
84,0.0720232,2020-11-09T00:00:00Z
84,0.0674759,2020-11-24T00:00:00Z
84,0.0760402,2020-11-29T00:00:00Z
85,0.0922897,2020-09-10T00:00:00Z
85,0.2177486,2020-09-20T00:00:00Z
85,0.0774042,2020-10-10T00:00:00Z
85,0.0568862,2020-10-15T00:00:00Z
85,0.069145,2020-10-20T00:00:00Z
85,0.0786106,2020-10-30T00:00:00Z
85,0.0894775,2020-11-09T00:00:00Z
85,0.0730159,2020-11-24T00:00:00Z
85,0.0918617,2020-11-29T00:00:00Z
86,0.0932476,2020-09-10T00:00:00Z
86,0.1139241,2020-09-20T00:00:00Z
86,0.1179741,2020-10-10T00:00:00Z
86,0.0498498,2020-10-15T00:00:00Z
86,0.0988875,2020-10-20T00:00:00Z
86,0.0665895,2020-10-30T00:00:00Z
86,0.0650407,2020-11-09T00:00:00Z
86,0.0538244,2020-11-24T00:00:00Z
86,0.1011236,2020-11-29T00:00:00Z
87,0.3958201,2020-09-10T00:00:00Z
87,0.3375729,2020-09-20T00:00:00Z
87,0.2397915,2020-10-10T00:00:00Z
87,0.1488863,2020-10-15T00:00:00Z
87,0.1817447,2020-10-20T00:00:00Z
87,0.14877,2020-10-30T00:00:00Z
87,0.1988283,2020-11-09T00:00:00Z
87,0.1056164,2020-11-24T00:00:00Z
87,0.142444,2020-11-29T00:00:00Z
88,0.3616134,2020-09-10T00:00:00Z
88,0.3678161,2020-09-20T00:00:00Z
88,0.2707744,2020-10-10T00:00:00Z
88,0.2208462,2020-10-15T00:00:00Z
88,0.1521843,2020-10-20T00:00:00Z
88,0.1164525,2020-10-30T00:00:00Z
88,0.0873937,2020-11-09T00:00:00Z
88,0.0807453,2020-11-24T00:00:00Z
88,0.0826786,2020-11-29T00:00:00Z
89,0.3186992,2020-09-10T00:00:00Z
89,0.2591463,2020-09-20T00:00:00Z
89,0.2099644,2020-10-10T00:00:00Z
89,0.1600207,2020-10-15T00:00:00Z
89,0.1585859,2020-10-20T00:00:00Z
89,0.1319703,2020-10-30T00:00:00Z
89,0.1101623,2020-11-09T00:00:00Z
89,0.075616,2020-11-24T00:00:00Z
89,0.0900789,2020-11-29T00:00:00Z
90,0.0832298,2020-09-10T00:00:00Z
90,0.1244131,2020-09-20T00:00:00Z
90,0.2991803,2020-10-10T00:00:00Z
90,0.3245168,2020-10-15T00:00:00Z
90,0.3433735,2020-10-20T00:00:00Z
90,0.2972058,2020-10-30T00:00:00Z
90,0.2302685,2020-11-09T00:00:00Z
90,0.2364273,2020-11-24T00:00:00Z
90,0.2127303,2020-11-29T00:00:00Z
91,0.4240283,2020-09-10T00:00:00Z
91,0.3632417,2020-09-20T00:00:00Z
91,0.3473877,2020-10-10T00:00:00Z
91,0.3824734,2020-10-15T00:00:00Z
91,0.3602151,2020-10-20T00:00:00Z
91,0.3877193,2020-10-30T00:00:00Z
91,0.3922261,2020-11-09T00:00:00Z
91,0.3435981,2020-11-24T00:00:00Z
91,0.4927905,2020-11-29T00:00:00Z
92,0.1925581,2020-09-10T00:00:00Z
92,0.1669477,2020-09-20T00:00:00Z
92,0.2356495,2020-10-10T00:00:00Z
92,0.2288203,2020-10-15T00:00:00Z
92,0.2551181,2020-10-20T00:00:00Z
92,0.2734923,2020-10-30T00:00:00Z
92,0.2849083,2020-11-09T00:00:00Z
92,0.2602359,2020-11-24T00:00:00Z
92,0.2602206,2020-11-29T00:00:00Z
93,0.3717026,2020-09-10T00:00:00Z
93,0.3017408,2020-09-20T00:00:00Z
93,0.2372999,2020-10-10T00:00:00Z
93,0.2189644,2020-10-15T00:00:00Z
93,0.2193548,2020-10-20T00:00:00Z
93,0.2469775,2020-10-30T00:00:00Z
93,0.244186,2020-11-09T00:00:00Z
93,0.2565974,2020-11-24T00:00:00Z
93,0.1902113,2020-11-29T00:00:00Z
94,-0.0643564,2020-09-10T00:00:00Z
94,0.0616667,2020-09-20T00:00:00Z
94,0.0591783,2020-10-10T00:00:00Z
94,0.081347,2020-10-15T00:00:00Z
94,0.0696296,2020-10-20T00:00:00Z
94,0.0770328,2020-10-30T00:00:00Z
94,0.083304,2020-11-09T00:00:00Z
94,0.0756353,2020-11-24T00:00:00Z
94,0.0693333,2020-11-29T00:00:00Z
95,0.2493845,2020-09-10T00:00:00Z
95,0.1712329,2020-09-20T00:00:00Z
95,0.1231761,2020-10-10T00:00:00Z
95,0.010113,2020-10-15T00:00:00Z
95,0.0594452,2020-10-20T00:00:00Z
95,0.0269608,2020-10-30T00:00:00Z
95,0.052729,2020-11-09T00:00:00Z
95,-0.0119386,2020-11-24T00:00:00Z
95,0.0176437,2020-11-29T00:00:00Z
96,0.01507,2020-09-10T00:00:00Z
96,0.1287532,2020-09-20T00:00:00Z
96,0.0031489,2020-10-10T00:00:00Z
96,0.1793875,2020-10-15T00:00:00Z
96,0.0352487,2020-10-20T00:00:00Z
96,0.0549344,2020-10-30T00:00:00Z
96,0.1276224,2020-11-09T00:00:00Z
96,0.1277108,2020-11-24T00:00:00Z
96,0.0623174,2020-11-29T00:00:00Z
97,0.1624238,2020-09-10T00:00:00Z
97,0.1231029,2020-09-20T00:00:00Z
97,-0.0029426,2020-10-10T00:00:00Z
97,0.040293,2020-10-15T00:00:00Z
97,0.0255152,2020-10-20T00:00:00Z
97,0.0620155,2020-10-30T00:00:00Z
97,0.0595492,2020-11-09T00:00:00Z
97,0.0994712,2020-11-24T00:00:00Z
97,0.0734154,2020-11-29T00:00:00Z
98,0.2743972,2020-09-10T00:00:00Z
98,0.3225405,2020-09-20T00:00:00Z
98,0.3164098,2020-10-10T00:00:00Z
98,0.300738,2020-10-15T00:00:00Z
98,0.3166667,2020-10-20T00:00:00Z
98,0.3652254,2020-10-30T00:00:00Z
98,0.3737907,2020-11-09T00:00:00Z
98,0.2771475,2020-11-24T00:00:00Z
98,0.3460265,2020-11-29T00:00:00Z
99,0.1014799,2020-09-10T00:00:00Z
99,0.094518,2020-09-20T00:00:00Z
99,0.0957015,2020-10-10T00:00:00Z
99,0.0966767,2020-10-15T00:00:00Z
99,0.1005006,2020-10-20T00:00:00Z
99,0.093214,2020-10-30T00:00:00Z
99,0.0950292,2020-11-09T00:00:00Z
99,0.0965949,2020-11-24T00:00:00Z
99,0.102906,2020-11-29T00:00:00Z
100,0.1483313,2020-09-10T00:00:00Z
100,0.129863,2020-09-20T00:00:00Z
100,0.1235409,2020-10-10T00:00:00Z
100,0.1067087,2020-10-15T00:00:00Z
100,0.1044776,2020-10-20T00:00:00Z
100,0.0914504,2020-10-30T00:00:00Z
100,0.0992617,2020-11-09T00:00:00Z
100,0.0841046,2020-11-24T00:00:00Z
100,0.1014842,2020-11-29T00:00:00Z
101,0.1065169,2020-09-10T00:00:00Z
101,0.21,2020-09-20T00:00:00Z
101,0.1888186,2020-10-10T00:00:00Z
101,0.1793073,2020-10-15T00:00:00Z
101,0.1864249,2020-10-20T00:00:00Z
101,0.1704545,2020-10-30T00:00:00Z
101,0.1826087,2020-11-09T00:00:00Z
101,0.1428571,2020-11-24T00:00:00Z
101,0.1573209,2020-11-29T00:00:00Z
102,0.1444444,2020-09-10T00:00:00Z
102,0.1531815,2020-09-20T00:00:00Z
102,0.132,2020-10-10T00:00:00Z
102,0.0996865,2020-10-15T00:00:00Z
102,0.1118252,2020-10-20T00:00:00Z
102,0.1444583,2020-10-30T00:00:00Z
102,0.1568862,2020-11-09T00:00:00Z
102,0.1496599,2020-11-24T00:00:00Z
102,0.149633,2020-11-29T00:00:00Z
103,0.0590631,2020-09-10T00:00:00Z
103,0.0609524,2020-09-20T00:00:00Z
103,0.0733864,2020-10-10T00:00:00Z
103,0.0664928,2020-10-15T00:00:00Z
103,0.070913,2020-10-20T00:00:00Z
103,0.0787879,2020-10-30T00:00:00Z
103,0.0660931,2020-11-09T00:00:00Z
103,0.0660522,2020-11-24T00:00:00Z
103,0.078424,2020-11-29T00:00:00Z
104,0.1355736,2020-09-10T00:00:00Z
104,0.1116096,2020-09-20T00:00:00Z
104,0.1428571,2020-10-10T00:00:00Z
104,0.1374804,2020-10-15T00:00:00Z
104,0.1333333,2020-10-20T00:00:00Z
104,0.1510934,2020-10-30T00:00:00Z
104,0.1412482,2020-11-09T00:00:00Z
104,0.136528,2020-11-24T00:00:00Z
104,0.1391824,2020-11-29T00:00:00Z
105,0.173263,2020-09-10T00:00:00Z
105,0.1870748,2020-09-20T00:00:00Z
105,0.1693002,2020-10-10T00:00:00Z
105,0.2655198,2020-10-15T00:00:00Z
105,0.2090566,2020-10-20T00:00:00Z
105,0.2114119,2020-10-30T00:00:00Z
105,0.2386917,2020-11-09T00:00:00Z
105,0.2596439,2020-11-24T00:00:00Z
105,0.1933472,2020-11-29T00:00:00Z
106,0.102,2020-09-10T00:00:00Z
106,0.1001424,2020-09-20T00:00:00Z
106,0.0656566,2020-10-10T00:00:00Z
106,0.082153,2020-10-15T00:00:00Z
106,0.0766773,2020-10-20T00:00:00Z
106,0.0672854,2020-10-30T00:00:00Z
106,0.078635,2020-11-09T00:00:00Z
106,0.0712531,2020-11-24T00:00:00Z
106,0.0764791,2020-11-29T00:00:00Z
107,0.3898305,2020-09-10T00:00:00Z
107,0.486698,2020-09-20T00:00:00Z
107,0.2601476,2020-10-10T00:00:00Z
107,0.2421214,2020-10-15T00:00:00Z
107,0.2189441,2020-10-20T00:00:00Z
107,0.181592,2020-10-30T00:00:00Z
107,0.1068493,2020-11-09T00:00:00Z
107,0.1021324,2020-11-24T00:00:00Z
107,0.1005917,2020-11-29T00:00:00Z
108,0.3788396,2020-09-10T00:00:00Z
108,0.5797101,2020-09-20T00:00:00Z
108,0.3894967,2020-10-10T00:00:00Z
108,0.3034483,2020-10-15T00:00:00Z
108,0.3959342,2020-10-20T00:00:00Z
108,0.3426791,2020-10-30T00:00:00Z
108,0.2510013,2020-11-09T00:00:00Z
108,0.1677161,2020-11-24T00:00:00Z
108,0.1674157,2020-11-29T00:00:00Z
109,0.2239382,2020-09-10T00:00:00Z
109,0.2117647,2020-09-20T00:00:00Z
109,0.4219653,2020-10-10T00:00:00Z
109,0.2084806,2020-10-15T00:00:00Z
109,0.2848606,2020-10-20T00:00:00Z
109,0.263986,2020-10-30T00:00:00Z
109,0.3121019,2020-11-09T00:00:00Z
109,0.1447761,2020-11-24T00:00:00Z
109,0.2214876,2020-11-29T00:00:00Z
110,0.3556851,2020-09-10T00:00:00Z
110,0.4302326,2020-09-20T00:00:00Z
110,0.3229167,2020-10-10T00:00:00Z
110,0.3151751,2020-10-15T00:00:00Z
110,0.3581943,2020-10-20T00:00:00Z
110,0.2643492,2020-10-30T00:00:00Z
110,0.2057143,2020-11-09T00:00:00Z
110,0.1410165,2020-11-24T00:00:00Z
110,0.1460974,2020-11-29T00:00:00Z
111,0.3550864,2020-09-10T00:00:00Z
111,0.4513274,2020-09-20T00:00:00Z
111,0.2900763,2020-10-10T00:00:00Z
111,0.3445378,2020-10-15T00:00:00Z
111,0.3110151,2020-10-20T00:00:00Z
111,0.1777778,2020-10-30T00:00:00Z
111,0.116629,2020-11-09T00:00:00Z
111,0.1272455,2020-11-24T00:00:00Z
111,0.0940526,2020-11-29T00:00:00Z
112,-0.015544,2020-09-10T00:00:00Z
112,0.5192308,2020-09-20T00:00:00Z
112,0.4709821,2020-10-10T00:00:00Z
112,0.3124368,2020-10-15T00:00:00Z
112,0.3041958,2020-10-20T00:00:00Z
112,0.0963542,2020-10-30T00:00:00Z
112,0.1088581,2020-11-09T00:00:00Z
112,0.0331464,2020-11-24T00:00:00Z
112,0.0861244,2020-11-29T00:00:00Z
113,0.3763736,2020-09-10T00:00:00Z
113,0.3746479,2020-09-20T00:00:00Z
113,0.2233223,2020-10-10T00:00:00Z
113,0.2148515,2020-10-15T00:00:00Z
113,0.1407146,2020-10-20T00:00:00Z
113,0.1486542,2020-10-30T00:00:00Z
113,0.1498471,2020-11-09T00:00:00Z
113,0.1272424,2020-11-24T00:00:00Z
113,0.1104247,2020-11-29T00:00:00Z
114,0.4582763,2020-09-10T00:00:00Z
114,0.38157,2020-09-20T00:00:00Z
114,0.279425,2020-10-10T00:00:00Z
114,0.1959486,2020-10-15T00:00:00Z
114,0.1964615,2020-10-20T00:00:00Z
114,0.1524649,2020-10-30T00:00:00Z
114,0.1277663,2020-11-09T00:00:00Z
114,0.075499,2020-11-24T00:00:00Z
114,0.0905433,2020-11-29T00:00:00Z
115,0.3675946,2020-09-10T00:00:00Z
115,0.2918033,2020-09-20T00:00:00Z
115,0.2511364,2020-10-10T00:00:00Z
115,0.2046963,2020-10-15T00:00:00Z
115,0.1619586,2020-10-20T00:00:00Z
115,0.1181894,2020-10-30T00:00:00Z
115,0.1099358,2020-11-09T00:00:00Z
115,0.113308,2020-11-24T00:00:00Z
115,0.1395007,2020-11-29T00:00:00Z
116,0.2345178,2020-09-10T00:00:00Z
116,0.2808765,2020-09-20T00:00:00Z
116,0.3104661,2020-10-10T00:00:00Z
116,0.2048847,2020-10-15T00:00:00Z
116,0.2417417,2020-10-20T00:00:00Z
116,0.165284,2020-10-30T00:00:00Z
116,0.1658986,2020-11-09T00:00:00Z
116,0.0757261,2020-11-24T00:00:00Z
116,0.1196172,2020-11-29T00:00:00Z
117,0.1742892,2020-09-10T00:00:00Z
117,0.2239819,2020-09-20T00:00:00Z
117,0.2813008,2020-10-10T00:00:00Z
117,0.3225124,2020-10-15T00:00:00Z
117,0.322301,2020-10-20T00:00:00Z
117,0.3450292,2020-10-30T00:00:00Z
117,0.2522639,2020-11-09T00:00:00Z
117,0.1236994,2020-11-24T00:00:00Z
117,0.1191011,2020-11-29T00:00:00Z
118,0.2366698,2020-09-10T00:00:00Z
118,0.2419825,2020-09-20T00:00:00Z
118,0.1935743,2020-10-10T00:00:00Z
118,0.2444742,2020-10-15T00:00:00Z
118,0.1454196,2020-10-20T00:00:00Z
118,0.0682954,2020-10-30T00:00:00Z
118,0.0113285,2020-11-09T00:00:00Z
118,0.0649475,2020-11-24T00:00:00Z
118,0.0440252,2020-11-29T00:00:00Z
119,0.1934783,2020-09-10T00:00:00Z
119,0.2628062,2020-09-20T00:00:00Z
119,0.2472119,2020-10-10T00:00:00Z
119,0.1821798,2020-10-15T00:00:00Z
119,0.2620818,2020-10-20T00:00:00Z
119,0.2096909,2020-10-30T00:00:00Z
119,0.245283,2020-11-09T00:00:00Z
119,0.1522516,2020-11-24T00:00:00Z
119,0.2230889,2020-11-29T00:00:00Z
120,0.2429907,2020-09-10T00:00:00Z
120,0.2541744,2020-09-20T00:00:00Z
120,0.2408759,2020-10-10T00:00:00Z
120,0.1880029,2020-10-15T00:00:00Z
120,0.2512156,2020-10-20T00:00:00Z
120,0.257732,2020-10-30T00:00:00Z
120,0.2829901,2020-11-09T00:00:00Z
120,0.2057762,2020-11-24T00:00:00Z
120,0.2261818,2020-11-29T00:00:00Z
121,0.0724152,2020-09-10T00:00:00Z
121,0.071257,2020-09-20T00:00:00Z
121,0.0872986,2020-10-10T00:00:00Z
121,0.0864104,2020-10-15T00:00:00Z
121,0.074261,2020-10-20T00:00:00Z
121,0.0698001,2020-10-30T00:00:00Z
121,0.0732861,2020-11-09T00:00:00Z
121,0.0706932,2020-11-24T00:00:00Z
121,0.0728996,2020-11-29T00:00:00Z
122,0.1627273,2020-09-10T00:00:00Z
122,0.2078103,2020-09-20T00:00:00Z
122,0.1029654,2020-10-10T00:00:00Z
122,0.0868486,2020-10-15T00:00:00Z
122,0.0674651,2020-10-20T00:00:00Z
122,0.1060307,2020-10-30T00:00:00Z
122,0.093032,2020-11-09T00:00:00Z
122,0.0892926,2020-11-24T00:00:00Z
122,0.0770376,2020-11-29T00:00:00Z
123,0.0431786,2020-09-10T00:00:00Z
123,0.1091829,2020-09-20T00:00:00Z
123,0.0893812,2020-10-10T00:00:00Z
123,0.0978916,2020-10-15T00:00:00Z
123,0.1060084,2020-10-20T00:00:00Z
123,0.1141449,2020-10-30T00:00:00Z
123,0.1195815,2020-11-09T00:00:00Z
123,0.1117917,2020-11-24T00:00:00Z
123,0.1397849,2020-11-29T00:00:00Z
124,0.1899468,2020-09-10T00:00:00Z
124,0.2083958,2020-09-20T00:00:00Z
124,0.2007992,2020-10-10T00:00:00Z
124,0.159982,2020-10-15T00:00:00Z
124,0.2125124,2020-10-20T00:00:00Z
124,0.1998083,2020-10-30T00:00:00Z
124,0.2257454,2020-11-09T00:00:00Z
124,0.1985527,2020-11-24T00:00:00Z
124,0.2142171,2020-11-29T00:00:00Z
